EventId,Detector0,Detector1,Detector2,Detector3,TotalEnergyAllDetectors
378.0,5.90986,23.239449999999998,16.87842,94.18999000000002,140.21772000000004
379.0,22.73439,20.00751,34.87851,52.053760000000004,129.67416999999998
380.0,25.65405,16.83838,211.71961000000002,19.89503,274.10707
381.0,33.93161,88.79099000000001,17.01048,11.42707,151.16015000000002
382.0,28.506619999999998,36.555330000000005,94.44431000000002,57.875679999999996,217.38194
383.0,35.13569,25.813309999999998,747.4006699999998,19.418689999999998,827.7683599999993
384.0,20.12122,39.7196,22.837799999999998,116.94094000000001,199.61955999999998
385.0,14.36278,41.78184,16.889609999999998,145.19494000000003,218.22917
386.0,34.01568,19.80932,42.49264,28.683040000000002,125.00067999999997
387.0,85.39134999999999,8.162420000000001,20.153850000000002,11.66131,125.36892999999998
388.0,36.90281,23.135360000000002,33.50826000000001,40.14227999999999,133.68871000000004
389.0,11.25766,33.90886999999999,19.489799999999995,107.51379000000001,172.17012000000005
390.0,94.35782999999999,19.962590000000002,34.65472,11.66322,160.63836
391.0,117.10274999999999,57.44963999999999,31.70162,40.06218,246.3161899999999
392.0,81.28775,17.056440000000002,16.965609999999998,14.511879999999998,129.82168
393.0,94.34316000000001,14.19314,16.81755,11.39699,136.75084
394.0,22.56513,26.00812,48.86646000000001,55.97580000000001,153.41550999999995
395.0,36.72705,42.15885,71.46528,93.85368,244.20486000000008
396.0,48.85785,20.056849999999997,103.32106999999998,84.58152,256.81728999999996
397.0,22.94324,37.079950000000004,25.757040000000003,85.61536,171.39559000000003
398.0,36.68224,489.96559000000013,19.667630000000003,25.9422,572.25766
399.0,37.01501999999999,51.43822000000001,154.10752,34.292019999999994,276.85277999999994
400.0,65.56917999999999,14.76628,54.38227,17.339100000000002,152.05683000000005
401.0,62.22108000000001,28.79366,74.54850000000002,20.16241,185.72564999999992
402.0,51.92061,28.33817,344.5244400000001,51.77964,476.56286000000017
403.0,19.64427,25.58423,11.20801,84.97224000000003,141.40875000000003
404.0,25.112789999999997,36.992709999999995,16.71897,52.34581,131.17028000000002
405.0,16.80845,22.259469999999997,168.01625,16.94425,224.02842000000007
406.0,25.85194,27.93504,31.105949999999996,89.64158,174.53451000000004
407.0,19.64307,65.78039,17.419810000000002,36.91969,139.76296
408.0,26.007050000000007,8.28895,73.87567000000001,28.577959999999997,136.74963
409.0,16.82724,22.618370000000006,20.23818,364.9918600000002,424.67565000000025
410.0,14.2047,8.1829,184.57803999999993,17.53689,224.50252999999995
411.0,65.99785999999997,37.71777,33.82937,22.69753,160.24253
412.0,28.228879999999997,28.430210000000002,17.41234,477.97059000000013,552.0420200000003
413.0,25.983349999999998,22.85482,114.10741000000003,22.8429,185.78847999999996
414.0,233.59339999999995,19.59009,31.73852,8.27026,293.19227000000006
415.0,28.581400000000002,16.83596,40.24946,5.63477,91.30159
416.0,61.91272999999999,22.89891,54.084219999999995,25.529309999999995,164.42517
417.0,85.44718999999998,65.00124999999998,80.30931000000001,73.96764000000002,304.72539
418.0,11.423739999999999,71.85776,5.95116,20.118679999999998,109.35134000000001
419.0,75.63718,14.22101,16.725929999999998,36.65412,143.23824000000005
420.0,94.3005,84.88908999999998,28.96119,30.94282,239.09360000000004
421.0,42.412,14.02053,11.57067,123.77645000000001,191.77964999999998
422.0,36.84379,42.29587000000001,22.77024,91.94929,193.85918999999996
423.0,19.99299,62.545320000000004,8.87006,19.88251,111.29087999999999
424.0,8.91128,22.82094,40.193619999999996,173.22903000000005,245.15487000000007
425.0,70.81057,42.84497000000001,19.7425,22.79124,156.18927999999997
426.0,31.28548,90.53633,8.81696,14.06599,144.70476000000002
427.0,22.866739999999997,31.203050000000005,129.45565000000002,8.81589,192.34132999999994
428.0,39.37466,34.83195,164.54235000000003,53.58668000000001,292.3356399999999
429.0,39.78426999999999,22.817190000000004,42.67532999999999,19.8745,125.15129
430.0,14.111600000000001,34.30628,29.02645,75.3718,152.81613
431.0,112.40750000000003,90.19477,39.97996,56.174749999999996,298.75698
432.0,42.936640000000004,19.921100000000003,77.71097999999998,196.34100999999995,336.9097300000001
433.0,59.931499999999986,36.27149,45.3943,25.310080000000003,166.90737
434.0,14.35869,36.94684,22.71389,73.57686999999999,147.59628999999998
435.0,26.208470000000002,92.98365000000003,5.60483,34.380269999999996,159.17721999999998
436.0,51.31003,11.28335,97.45602,34.29760000000001,194.34700000000004
437.0,25.6132,37.01797,25.542440000000003,70.47849,158.65210000000002
438.0,25.61644,88.32074999999999,28.66903,22.93834,165.54456
439.0,31.657669999999996,16.95413,69.38981000000001,23.23254,141.23415000000003
440.0,49.18590999999999,31.629089999999998,45.50055,105.32777999999998,231.64332999999993
441.0,22.86555,125.36353,20.101619999999997,29.219170000000002,197.54987000000008
442.0,16.72917,94.71942000000001,25.451700000000002,25.59554,162.49582999999998
443.0,8.732130000000002,82.77454999999998,11.41518,19.92626,122.84812
444.0,54.702040000000004,68.46543000000001,20.14079,25.669480000000004,168.97773999999998
445.0,34.006429999999995,98.32332,25.1649,17.071360000000002,174.56601
446.0,34.622080000000004,42.776819999999994,19.37198,31.129690000000007,127.90056999999996
447.0,42.79679999999999,20.206,42.13932,32.435359999999996,137.57748
448.0,5.85651,33.58181,17.310850000000002,184.10742999999997,240.85659999999993
449.0,88.80636000000003,42.85033,11.43995,14.38156,157.4782
450.0,2079.1736199999996,36.97876,22.970869999999998,20.02234,2159.14559
451.0,14.0235,14.513069999999999,129.10848999999996,25.7381,183.38315999999998
452.0,16.88313,52.23812,42.58836,148.45367999999996,260.16328999999996
453.0,93.34474999999999,42.93882,14.2458,24.984809999999996,175.51418000000004
454.0,0,30.97663,25.28985,1793.5476399999998,1849.8141199999998
455.0,14.28858,22.946849999999998,25.552789999999998,94.71813000000002,157.50634999999997
456.0,5.415760000000001,25.72085,16.63307,321.75106000000005,369.52074
457.0,69.40387,8.542480000000001,19.761290000000002,17.06732,114.77496000000001
458.0,31.11767,86.24556000000001,34.03754,39.94424000000001,191.34501
459.0,31.83471,93.92608,14.51907,39.99221,180.27206999999999
460.0,85.54326999999999,22.517670000000003,37.21373,16.746570000000002,162.02124
461.0,67.37195000000001,25.335269999999998,22.456200000000003,14.02929,129.19271
462.0,37.38588000000001,96.90457999999998,19.6864,31.116100000000003,185.09295999999995
463.0,19.724349999999998,34.38663,54.74777999999999,68.55393000000001,177.41269000000003
464.0,22.696469999999998,5.87775,63.21908,22.378739999999997,114.17203999999998
465.0,316.73731,37.1805,29.48848,25.328779999999995,408.7350699999999
466.0,19.54148,26.041569999999997,51.277840000000005,33.94516000000001,130.80605000000006
467.0,33.39196,25.74256,341.83096000000006,31.357860000000006,432.32334
468.0,45.23642,96.53977,16.93948,20.065709999999996,178.78137999999993
469.0,11.134680000000001,17.06232,74.37852,22.910270000000004,125.48579
470.0,8.62068,116.44213000000002,25.82216,37.16328,188.04825
471.0,16.7309,56.989839999999994,5.56165,30.855209999999996,110.1376
472.0,90.8433,25.611250000000002,19.84996,11.22598,147.53049
473.0,39.746010000000005,42.62563,36.68787,28.06701,147.12652
474.0,19.803350000000002,14.392719999999999,107.50411000000001,22.751240000000003,164.45142
475.0,16.959329999999998,25.71356,165.43041,28.494479999999996,236.59777999999997
476.0,361.8718600000001,17.33342,22.56026,11.21923,412.98477
477.0,22.260720000000003,25.435610000000004,19.985950000000003,176.86477000000002,244.54705000000004
478.0,28.888440000000003,39.85559,28.829890000000002,111.47157,209.04548999999992
479.0,26.00928,92.17034999999998,36.5597,42.92464,197.6639699999999
480.0,22.927690000000002,19.9049,45.84315,31.20807,119.88380999999998
481.0,56.97722,33.33374,110.67108999999996,22.422539999999998,223.40458999999998
482.0,20.04024,36.97371,28.25368,87.93132000000001,173.19894999999997
483.0,31.191360000000003,17.44335,82.25179,37.24984,168.13634
484.0,28.68445,11.5501,14.860650000000001,226.6158699999999,281.71106999999984
485.0,14.36032,105.15676999999998,5.78983,20.1921,145.49902000000003
486.0,22.751489999999997,170.80307000000005,29.494329999999998,25.896119999999996,248.94501000000002
487.0,24.913130000000002,11.34253,73.87137,45.52262,155.64965
488.0,56.96555,8.70548,84.88383,13.973270000000001,164.52813
489.0,30.96764,239.03650000000007,30.98647,53.74609000000001,354.7367000000001
490.0,62.089420000000004,27.99116,57.41928,26.057119999999998,173.55698
491.0,175.95301000000006,39.69064,32.06933,39.941480000000006,287.6544600000001
492.0,76.808,40.10455000000001,68.0438,34.57967,219.53601999999995
493.0,26.4488,25.81968,25.76927,74.64983000000001,152.68758000000003
494.0,8.35426,65.64971999999999,25.52823,64.85041,164.38261999999995
495.0,14.731340000000001,22.66334,50.38205,19.8805,107.65723000000001
496.0,31.28485,20.24332,79.89578999999999,37.15577000000001,168.57972999999998
497.0,22.64042,25.602319999999995,37.74493,67.92086,153.90852999999993
498.0,51.10510000000001,125.02888999999998,11.49662,16.63252,204.26313
499.0,16.93226,56.442,20.16377,19.72047,113.2585
500.0,85.53322,45.331109999999995,25.67866,28.14488,184.68787000000006
501.0,39.96696,71.30335,14.18448,28.190910000000002,153.64570000000006
502.0,33.81715,22.734969999999997,128.81325,50.703979999999994,236.06935000000001
503.0,74.69145,42.568360000000006,25.01482,23.039469999999998,165.3141
504.0,26.069079999999996,34.134550000000004,25.72813,85.77657999999998,171.70834000000005
505.0,131.11327999999997,65.2317,11.50385,28.403639999999996,236.25247000000002
506.0,108.83735999999998,60.16850000000001,29.37768,27.738940000000003,226.12247999999997
507.0,36.98303,28.463070000000005,269.7090799999999,34.36259,369.51777
508.0,25.247590000000002,42.42518999999999,22.7648,76.99791,167.43549
509.0,1341.5762900000007,25.261699999999998,22.733870000000003,22.99181,1412.5636700000011
510.0,22.563719999999996,28.69342,11.432739999999999,87.143,149.83288000000005
511.0,59.70277,59.86211,29.384120000000003,22.329990000000002,171.27899000000002
512.0,40.234880000000004,14.30508,59.3333,17.050620000000002,130.92388
513.0,91.86066999999997,140.45405,71.39779999999999,79.11833000000001,382.8308499999999
514.0,25.95906,22.847660000000005,37.06346,91.24003000000002,177.11021000000002
515.0,74.70152000000002,20.15825,37.70167,8.66225,141.22369
516.0,42.32049000000001,45.842499999999994,31.004250000000003,37.027179999999994,156.19441999999998
517.0,22.461580000000005,25.43241,33.91068,91.4314,173.23607000000004
518.0,14.1326,23.036869999999997,17.10695,210.86687,265.14329000000004
519.0,30.996959999999998,23.060859999999998,74.39575999999998,42.74326000000001,171.19684
520.0,104.62384999999998,11.39729,11.29982,11.247,138.56795999999997
521.0,17.01181,115.04246999999995,19.56944,31.41995,183.04367000000008
522.0,40.05668000000001,42.861520000000006,66.13325,75.94848,224.99992999999995
523.0,51.114160000000005,36.73848,67.58452000000001,65.5107,220.94786000000005
524.0,5.62423,65.0097,23.3538,36.716789999999996,130.70452000000003
525.0,11.015240000000002,630.4201400000006,19.53873,42.58722999999999,703.5613400000007
526.0,23.45387,59.548770000000005,8.61578,17.684739999999998,109.30315999999999
527.0,20.13053,14.05896,125.10852999999999,34.30846,193.6064799999999
528.0,14.252669999999998,40.065290000000005,14.778290000000002,87.90282999999998,156.99908000000002
529.0,17.1094,14.109020000000001,47.860530000000004,67.93294999999999,147.01190000000005
530.0,34.02375,665.2015899999997,11.28449,22.72428,733.2341099999998
531.0,23.17705,42.74607,193.77712000000008,11.187999999999999,270.8882399999999
532.0,25.944229999999997,25.3813,51.923970000000004,96.92222,200.17172000000008
533.0,79.52328,100.32225,33.87969,34.198570000000004,247.92378999999997
534.0,48.20505,77.38626000000001,25.85596,22.21081,173.65807999999998
535.0,34.01373,31.09375,43.0026,17.10519,125.21526999999999
536.0,11.008120000000002,37.004940000000005,28.63571,85.69122,162.33999000000003
537.0,31.04805,39.49633,23.09792,22.959949999999996,116.60225000000004
538.0,65.6545,33.78438,28.22404,27.9808,155.64371999999997
539.0,53.19134999999999,71.04055,34.45839,26.116530000000004,184.80682
540.0,182.08107999999996,17.39036,26.245690000000003,28.483,254.20012999999997
541.0,42.50106999999999,220.82154,14.31976,22.703069999999997,300.34544000000005
542.0,337.75615999999997,62.36124,51.18078,59.30538000000001,510.60355999999996
543.0,54.38159000000001,5.87169,56.66784999999999,40.61377,157.53490000000002
544.0,25.26031,17.40408,45.301069999999996,57.334270000000004,145.29973
545.0,114.41978999999999,37.007389999999994,13.99117,40.103339999999996,205.52169000000004
546.0,48.78734,79.99229,19.89141,22.55781,171.22885
547.0,22.56212,17.09424,19.93683,143.05857999999998,202.65176999999994
548.0,24.712950000000003,16.95006,184.80670999999992,25.92732,252.39703999999983
549.0,79.90388,33.757149999999996,53.95277,28.85018,196.46397999999996
550.0,19.61773,187.33253000000008,28.637330000000006,11.458820000000001,247.04641000000004
551.0,42.74497999999999,39.99398000000001,72.05810999999999,51.14853,205.9456
552.0,8.65484,39.66657000000001,19.9969,27.61611,95.93442
553.0,152.03195999999997,17.47652,28.205180000000006,19.779980000000002,217.49363999999994
554.0,22.811490000000003,14.24224,74.83226,25.85564,137.74163000000004
555.0,17.01805,11.31701,105.29294,22.415110000000002,156.04310999999998
556.0,33.66872,89.29134,19.54226,28.451760000000004,170.95408000000006
557.0,1075.6252699999998,17.07455,22.93331,20.06418,1135.697309999999
558.0,37.14542,20.25063,454.4972099999998,31.87788,543.77114
559.0,512.7183699999999,8.655809999999999,31.77653,25.302799999999998,578.4535100000002
560.0,142.52736000000002,17.44871,23.152459999999998,22.84631,205.97483999999997
561.0,101.85284999999999,36.96083,11.405069999999998,28.65099,178.86974
562.0,74.64366000000001,11.56323,22.900869999999998,17.09959,126.20735000000002
563.0,23.00376,14.22796,48.79383000000001,59.71214,145.73769000000004
564.0,45.249939999999995,31.487759999999998,27.87002,11.27745,115.88517
565.0,114.48587999999998,33.88747,31.609490000000005,22.7154,202.69824000000003
566.0,26.25185,19.799950000000003,17.36542,99.62104,163.03826
567.0,82.99426,36.226459999999996,37.21407000000001,37.334540000000004,193.76932999999997
568.0,104.77996,48.574279999999995,13.84115,14.244,181.4393899999999
569.0,17.684309999999996,28.784789999999997,76.61152999999999,42.689460000000004,165.77009000000004
570.0,80.53940000000001,17.05444,25.510700000000007,11.502,134.60654000000002
571.0,459.6160999999999,28.53133,31.326410000000003,19.994719999999997,539.46856
572.0,22.979180000000003,63.225150000000006,40.35176,134.51179000000005,261.06787999999995
573.0,25.457420000000003,20.37917,163.9123,28.509579999999996,238.25847000000002
574.0,48.59152,124.34947000000001,31.576289999999997,34.9427,239.45998000000003
575.0,90.70919000000002,11.38444,22.26549,14.61477,138.97389
576.0,14.53538,68.08281,25.65861,71.21150999999999,179.48831000000004
577.0,20.23097,2.95921,62.83932000000001,25.97407,112.00357
578.0,99.71572000000002,28.055290000000003,5.8758099999999995,34.622189999999996,168.26901
579.0,28.098840000000003,138.64751999999996,11.281189999999999,28.432450000000003,206.45999999999995
580.0,20.20656,34.07795,14.07937,83.29463,151.65851
581.0,90.36814000000001,28.0975,45.839259999999996,45.504509999999996,209.80940999999996
582.0,85.72493999999998,42.94202,22.672179999999997,11.493970000000001,162.83310999999995
583.0,47.63576,25.41698,127.84729000000002,79.91841,280.81844
584.0,41.94166,84.26760999999999,16.735129999999998,19.83806,162.78245999999993
585.0,22.865620000000003,25.556700000000003,14.20325,89.10892000000001,151.73449
586.0,36.739489999999996,57.126479999999994,25.019750000000002,34.02386,152.90957999999995
587.0,11.80065,33.74523,11.75074,51.008559999999996,108.30517999999998
588.0,40.08929000000001,54.477590000000006,45.48881,105.80157,245.85725999999994
589.0,14.430259999999999,95.61010999999999,25.9043,31.73317,167.67784
590.0,19.919679999999996,40.3108,28.41558,70.84513999999999,159.49119999999996
591.0,20.343670000000003,104.38867,22.336209999999998,19.895229999999998,166.96378
592.0,69.48662,43.28133,17.47942,20.63502,150.88239000000004
593.0,22.886349999999997,34.06689,17.446669999999997,87.80059,162.20049999999998
594.0,37.25917,65.96205,39.33264,22.702720000000003,165.25657999999996
595.0,31.06095,13.9671,31.98979,122.20089000000002,199.21873000000002
596.0,39.19782,5.84559,101.91986,8.44133,155.4046
597.0,14.04176,19.44296,84.03907999999998,37.20133,154.72513000000004
598.0,5.762090000000001,25.81149,34.28715,83.32352999999998,149.18426000000005
599.0,65.58634000000002,43.10348,54.33333,36.764939999999996,199.78808999999993
600.0,11.482109999999999,20.0178,34.40372,120.79220000000001,186.69583000000006
601.0,40.319089999999996,54.076380000000015,22.696869999999997,14.473279999999999,131.56562
602.0,64.63134000000001,31.627489999999995,79.38038,45.59268,221.23188999999994
603.0,51.22078000000001,25.285069999999997,90.78695000000002,49.339529999999996,216.63232999999997
604.0,11.579749999999999,36.620349999999995,20.22603,341.35610999999994,409.7822399999999
605.0,23.15962,47.929509999999986,11.66792,60.29380000000001,143.05085
606.0,11.45608,14.37368,28.35215,71.14593,125.32784000000001
607.0,36.632670000000005,435.88707,28.28292,8.39268,509.19534
608.0,25.52133,5.66208,96.30783000000002,68.36085000000001,195.85208999999992
609.0,19.99364,34.60386,34.2954,63.048760000000016,151.94165999999998
610.0,19.56492,16.30737,28.47738,34.4593,98.80897
611.0,32.04414,36.789500000000004,168.76694000000003,39.946110000000004,277.54669
612.0,195.62799000000007,20.2045,42.112840000000006,19.599629999999998,277.54496000000006
613.0,33.26399,227.80529000000004,49.12348999999999,59.427330000000005,369.62010000000015
614.0,22.268220000000003,17.13786,93.75189000000002,17.214319999999997,150.37228999999996
615.0,42.19241,223.82841999999997,39.892950000000006,83.03088000000001,388.94465999999994
616.0,50.61318999999999,11.19085,59.74007999999999,36.36930999999999,157.91343
617.0,22.63768,28.29591,100.38438999999998,25.00227,176.32025000000004
618.0,25.83068,301.84866,36.91,22.491589999999995,387.08092999999997
619.0,71.65147,25.76993,51.39521,39.90117000000001,188.71778000000003
620.0,37.04576,36.90691,22.88286,42.863510000000005,139.69903999999997
621.0,42.65503,45.96637,102.26509000000001,154.23919999999998,345.12568999999996
622.0,22.772389999999998,258.65385000000003,22.63065,34.04273,338.09962
623.0,53.691039999999994,76.8787,25.76267,14.39263,170.72503999999998
624.0,47.84952999999999,23.102059999999998,66.03659,33.78863,170.77681
625.0,41.64084,34.41107,139.87581000000003,59.84179999999999,275.76951999999994
626.0,14.44428,22.581340000000004,106.96927,37.072810000000004,181.06770000000006
627.0,45.13646,42.40825,75.98642,25.503480000000003,189.03461
628.0,22.338700000000003,56.57781000000001,17.12386,45.67719,141.71756000000002
629.0,33.9123,19.80625,141.84619,17.06408,212.62882
630.0,22.265859999999996,128.67352000000002,25.93271,31.61519,208.48727999999997
631.0,28.15547,95.61246,25.558600000000002,25.079069999999998,174.4056
632.0,20.12219,5.7781,25.218519999999998,70.38422,121.50303
633.0,22.505800000000004,8.769950000000001,28.18523,246.63691,306.09788999999995
634.0,25.080830000000002,199.61468000000002,11.330070000000001,17.259289999999996,253.28487000000013
635.0,1127.3831400000001,17.40638,11.674809999999999,17.160239999999998,1173.6245699999995
636.0,24.967010000000002,17.05379,31.396610000000003,57.04315,130.46056000000002
637.0,53.76212999999999,42.6001,17.02292,17.408739999999998,130.79388999999998
638.0,42.55916,129.64467999999997,25.89101,11.12306,209.21790999999996
639.0,90.93068000000001,28.74465,19.84194,23.59649,163.11376000000004
640.0,68.60075,39.759510000000006,33.80771,19.836889999999997,162.00485999999998
641.0,14.135369999999998,25.233300000000003,71.65725,27.776919999999997,138.80283999999997
642.0,17.46647,34.845099999999995,17.13263,186.45103000000003,255.89523000000003
643.0,19.68905,22.47891,40.274629999999995,130.97227,213.41485999999998
644.0,25.368859999999998,23.22652,214.13124000000002,28.41476,291.14137999999997
645.0,8.41363,17.16752,36.61854,74.08961000000001,136.28929999999997
646.0,82.69436,20.3046,23.24148,20.09622,146.33665999999997
647.0,81.9103,23.097440000000002,17.01073,2.69883,124.71730000000002
648.0,17.207829999999998,14.072309999999998,77.61386,25.500169999999997,134.39417
649.0,54.64108,34.376009999999994,34.56696,22.74029,146.32434000000003
650.0,8.55184,17.31455,25.356180000000002,66.22892,117.45149
651.0,23.170859999999998,16.96704,74.17428000000001,45.87736999999999,160.18955000000003
652.0,125.22483999999999,42.69966999999999,40.01901,25.61739,233.56091000000004
653.0,31.504619999999996,571.6304400000001,28.731659999999998,31.38112,663.2478400000002
654.0,102.90824,28.21809,48.91556,22.89577,202.93765999999997
655.0,144.44954,20.321180000000002,13.9672,34.98425,213.72217000000003
656.0,8.4412,31.29722,51.46911999999999,48.28658,139.49411999999998
657.0,34.33596,22.550900000000002,278.63553999999993,22.82307,358.3454699999999
658.0,13.90425,43.047810000000005,28.20447,34.658789999999996,119.81531999999997
659.0,34.37585,17.67201,207.93888999999996,17.10654,277.09329
660.0,30.77794,11.15296,151.14754,27.9411,221.01954000000006
661.0,14.2135,22.991719999999997,43.03338,72.18800999999999,152.42660999999995
662.0,22.41818,22.876890000000003,133.96872000000002,36.719210000000004,215.98299999999995
663.0,205.16286000000008,37.73865,25.182949999999998,25.88328,293.96774000000005
664.0,59.15804,28.61496,22.621500000000005,14.48107,124.87557000000001
665.0,44.77226,16.8981,40.1539,8.44799,110.27225
666.0,45.83262,97.81993000000001,8.64766,11.658190000000001,163.95839999999998
667.0,26.20667,25.959370000000003,214.23499999999999,34.484680000000004,300.8857199999999
668.0,31.53485,230.16118999999995,25.8014,28.390810000000002,315.88825
669.0,42.090509999999995,404.99478000000016,35.00634,57.11869999999999,539.2103300000001
670.0,29.016579999999994,136.96873000000002,34.081939999999996,16.89977,216.96701999999996
671.0,54.23866999999999,28.14894,23.043129999999998,19.775009999999998,125.20575
672.0,319.01861999999994,28.688299999999998,19.807320000000004,25.355179999999997,392.86942
673.0,16.91092,19.75027,34.03994,85.97195999999998,156.67309000000003
674.0,28.29723,20.014419999999998,71.37071,42.42557000000001,162.10793000000004
675.0,83.71557000000003,11.62395,68.97969,43.211180000000006,207.53038999999995
676.0,22.50506,71.37048999999999,19.89953,40.151450000000004,153.92652999999999
677.0,94.23132999999999,45.51068,45.51043,31.34045,216.59289
678.0,34.18054000000001,96.1252,29.036899999999996,25.642590000000002,184.9852300000001
679.0,50.67044,53.696619999999996,13.910969999999999,19.779110000000003,138.05713999999995
680.0,19.7714,54.38822999999999,11.643590000000001,71.45448999999998,157.25770999999997
681.0,22.60709,28.489890000000003,76.73091000000001,25.25237,153.08025999999998
682.0,40.22235,11.351830000000001,71.68906,37.33853,160.60176999999996
683.0,25.998489999999997,91.74591999999998,5.5336,14.66963,137.94764
684.0,37.25711,37.02349999999999,185.39949000000007,31.208969999999997,290.88906999999995
685.0,11.87396,17.05618,40.261939999999996,233.08819,302.28026999999975
686.0,48.40876999999999,22.46878,78.89736,17.0593,166.83421000000007
687.0,34.21604,65.11052,37.09061,19.86616,156.28332999999998
688.0,23.281940000000002,73.62432999999999,20.15599,23.38023,140.44249000000002
689.0,16.81142,14.06508,39.130069999999996,119.05689000000001,189.06345999999996
690.0,42.02596,25.92106,54.705960000000005,17.26429,139.91726999999995
691.0,22.91853,1302.9511099999995,22.58442,31.81732,1380.2713799999992
692.0,62.232470000000006,42.062310000000004,28.339060000000003,22.66952,155.30336
693.0,85.94826999999998,28.01728,11.45979,33.91651,159.34185
694.0,45.75336000000001,67.39887999999999,28.26329,40.335800000000006,181.75133000000002
695.0,16.97388,31.032269999999997,42.41617,85.49797,175.92028999999997
696.0,25.862180000000002,80.04131000000001,28.44918,20.00839,154.36105999999998
697.0,5.4337599999999995,11.04102,269.4589499999999,31.390300000000003,317.3240299999999
698.0,34.175180000000005,323.95032999999995,22.64986,40.251459999999994,421.0268299999998
699.0,266.3734399999999,19.62622,22.83739,34.38785,343.22489999999993
700.0,42.625080000000004,95.61795999999998,60.37803,22.913610000000002,221.53467999999992
701.0,25.55216,124.00487999999997,20.12593,24.74569,194.42866000000004
702.0,25.40652,22.57668,92.91099999999999,28.26191,169.15610999999998
703.0,83.24700000000001,19.802049999999998,28.3615,13.87288,145.28342999999998
704.0,16.89733,34.05086000000001,22.92604,73.92355,147.79778
705.0,175.54307000000003,33.757580000000004,25.55578,17.36214,252.21857
706.0,25.75879,25.407420000000002,150.05762000000001,23.05536,224.27918999999991
707.0,11.6356,28.41363,20.26287,69.0278,129.3399
708.0,14.314989999999998,142.72544000000002,22.84432,20.200760000000002,200.08551
709.0,48.180749999999996,37.07797,19.82885,26.06769,131.15526
710.0,53.997769999999996,121.92974,34.47449,33.70075,244.10275000000001
711.0,86.09948,39.00274,17.612299999999998,13.83891,156.55342999999996
712.0,22.943910000000002,14.64469,107.59514000000001,39.44462,184.62836000000004
713.0,11.57185,67.46085999999998,34.068110000000004,25.36276,138.46358
714.0,25.133490000000002,17.03214,90.83720000000001,39.96887,172.97170000000006
715.0,111.02370999999998,34.0456,93.41641,48.34101999999999,286.8267399999999
716.0,67.99258999999999,51.918400000000005,37.17551,33.078959999999995,190.16546000000002
717.0,11.1034,30.416610000000002,16.71471,487.59014000000036,545.8248600000007
718.0,83.0469,19.755850000000002,22.593069999999997,11.560559999999999,136.95638
719.0,34.581219999999995,171.04912,20.192239999999998,11.40664,237.22922
720.0,31.517799999999994,250.6665699999999,37.17679,26.14495,345.50611
721.0,25.42919,111.12563,19.54739,37.34215,193.44435999999993
722.0,28.30875,159.81227999999996,22.539350000000002,31.109270000000002,241.76965
723.0,28.40534,22.89966,88.43394000000002,53.80888000000001,193.54782
724.0,28.86535,19.59541,93.46927,16.80158,158.73161000000002
725.0,310.51759999999996,16.69107,27.741109999999995,28.33625,383.28602999999987
726.0,16.91931,91.36144999999999,34.14588,65.20039,207.62702999999996
727.0,42.257819999999995,45.14821,31.432360000000003,105.72052,224.55891000000003
728.0,209.48157999999998,17.114919999999998,17.017490000000002,8.75135,252.36533999999992
729.0,22.881629999999998,14.212489999999999,440.55187000000006,22.438689999999998,500.0846800000002
730.0,14.621189999999999,20.26016,113.76139,5.854010000000001,154.49675000000002
731.0,68.87284,14.56546,33.721270000000004,14.2815,131.44106999999997
732.0,99.79759999999999,28.331789999999998,25.38858,16.94273,170.46069999999995
733.0,46.088699999999996,134.30629999999996,37.5795,22.721529999999994,240.69603000000006
734.0,5.3461,51.11428,28.86544,39.93891000000001,125.26472999999999
735.0,28.531480000000002,64.83686,31.15541,42.905609999999996,167.42936000000003
736.0,11.19661,19.75213,1089.4011099999989,17.10196,1137.4518099999987
737.0,260.54784000000006,25.04296,22.72556,8.40315,316.71951000000007
738.0,94.60333999999999,19.727320000000002,17.1554,11.634830000000001,143.12089
739.0,43.01768,51.57741,210.65468999999996,47.74259,352.99236999999977
740.0,17.350330000000003,37.08901,11.43023,100.10701,165.97657999999998
741.0,25.23267,31.252709999999997,39.54408,43.142770000000006,139.17223
742.0,44.91171,62.96358000000001,23.045510000000004,17.34678,148.26757999999998
743.0,114.43257,5.82044,14.31897,8.74544,143.31741999999997
744.0,88.59149,14.70131,72.23650999999998,31.284180000000003,206.81349
745.0,93.82889,19.612750000000002,25.09222,17.0791,155.61295999999993
746.0,14.650570000000002,76.27528,11.305,48.79974000000001,151.03059000000002
747.0,20.317290000000003,45.25102,34.96478,116.12368000000001,216.65677000000005
748.0,14.223389999999998,79.42567000000001,5.70973,28.352160000000005,127.71094999999998
749.0,17.33567,11.56452,91.59533000000002,25.99069,146.48621000000003
750.0,19.844479999999997,11.156910000000002,87.51781000000003,22.77512,141.29432
751.0,22.71904,45.82873,34.70694,40.00305,143.25775999999993
752.0,46.16321,8.41262,67.87771,19.4578,141.91133999999997
753.0,20.08327,67.88147,23.21812,60.016400000000004,171.19925999999998
754.0,25.45385,11.675080000000001,28.822879999999998,62.862970000000004,128.81478
755.0,37.696310000000004,34.593970000000006,524.7695499999999,39.66937,636.7291999999999
756.0,25.799319999999998,17.91195,62.48433999999999,53.68089,159.87649999999994
757.0,33.4486,19.889709999999997,265.00554,22.81196,341.1558099999999
